"","V1","V2","V3","V4","V5","V6"
"stonesoupheapbufferstonesoupi",0.29967031236738,0.212753479112871,0.273474770830944,0.224118147301488,0.291695814789273,0.203645368316211
"stonesouptoupperstonesoupheapbufferstonesoupi",0.286357320286334,0.286037720600143,0.221172095695511,0.289342893543653,0.287587973196059,0.261315281945281
"beforefree",0.204293637047522,0.221214507590048,0.219910720782354,0.218708840594627,0.275691891787574,0.230996027658693
"stonesoupprintfsnstonesoupheapbuffer",0.280313989706337,0.257244125939906,0.280781450192444,0.279026391729712,0.257346219429746,0.243197084544227
"freestonesoupheapbuffer",0.276071269134991,0.203717937553301,0.235503064841032,0.293449710169807,0.252813683543354,0.269222711864859
"doctusunpedestaling",0.201052107219584,0.231237995601259,0.293446459271945,0.236544733960181,0.202802156703547,0.276526752696373
"jacenseberthella",0.230206922907382,0.277167600858957,0.232158019579947,0.272009855671786,0.263485249900259,0.265758758364245
"sauerkrautsantisemitism""",0.219655276392587,0.299346002633683,0.218306640069932,0.206813511950895,0.227148522995412,0.212442108057439
"syncboolcompareandswapmeridauncriticisingly",0.214145610271953,0.244177099899389,0.290251827775501,0.217904162057675,0.238147803675383,0.201666991715319
"tracepointstonesouptracetracelocationtmptmpbgbuisstestcasesrcrosecolorcinitlinedraw",0.265914992941543,0.263796685147099,0.277957325708121,0.275500533170998,0.284312753006816,0.202993698022328
"stonesoupreadtaintsauerkrautsantisemitismdennysvillepleasing",0.287356473691761,0.251458458509296,0.248793445760384,0.236488343635574,0.251272557629272,0.217225878522731
"sauerkrautsantisemitism",0.26580972194206,0.241653580917045,0.227329277829267,0.280309234699234,0.209466860652901,0.236481903865933
"recordeiconodulist",0.232572883204557,0.23498465763405,0.266189601644874,0.244690676941536,0.275783349131234,0.255862448597327
"stonesouptoupper",0.278452860377729,0.252611699746922,0.226149312383495,0.200522715249099,0.207073252368718,0.28359094215557
"strcpystonesoupdatabuffer",0.281017008726485,0.243196933786385,0.234260724461637,0.23478347142227,0.282161755976267,0.233884019427933
"stonesouptoupperstonesoupdatabufferstonesoupi",0.224744021194056,0.24068052910734,0.201553404191509,0.283862650324591,0.293645596737042,0.251509283576161
"stonesoupprintfcstonesoupdataafterstonesoupdatabufferstonesoupi",0.277078288397752,0.280957702919841,0.264537072763778,0.261099609639496,0.243938252562657,0.261328730010428
"sauerkrautsantisemitismstonesoupcloseprintfcontext",0.200282395048998,0.297244808753021,0.223724519996904,0.208814583276398,0.266982835368253,0.282461209432222
"noticeabilipersonalized",0.234945767838508,0.249708501040004,0.207132896385156,0.24850817383267,0.263231338560581,0.239468170935288
"sophyenweave",0.233055692585185,0.205996880237944,0.29977205330506,0.29424386958126,0.282180629647337,0.249187659588642
"cosmismsfurtherest",0.26351586279925,0.24824747168459,0.241602273168974,0.249153498467058,0.251908620004542,0.210283950599842
"unfulfillinviolate",0.23979405076243,0.28501536573749,0.248034491320141,0.202408277010545,0.234046838013455,0.2586667526979
"punnetscatamnestic""",0.216930075525306,0.201834594807588,0.209895081655122,0.281640854151919,0.267471809475683,0.203518132562749
"syncboolcompareandswapcosmismsfurtherest",0.211113960715011,0.238036985555664,0.214964779280126,0.298892997344956,0.204524880181998,0.218129507056437
"tracepointstonesouptracetracelocationtmptmpoxssstestcasesrcrosecolorcinitlinedraw",0.288520326116122,0.236283478373662,0.24427089812234,0.245603128918447,0.272236196999438,0.227660243632272
"stonesoupreadtaintpunnetscatamnesticsantororebemire",0.230124486843124,0.263063514232636,0.205684045469388,0.263127148523927,0.285464108525775,0.238582728011534
"punnetscatamnestic",0.25811751652509,0.28571513146162,0.264219120400958,0.210582490032539,0.245073829381727,0.273201199155301
"memsetstonesoupsource",0.269592492724769,0.248329920717515,0.281380514078774,0.232402032054961,0.243546055606566,0.20737216793932
"punnetscatamnesticstonesoupcloseprintfcontext",0.273745081271045,0.201670774980448,0.252912888559513,0.206786638475023,0.214346278551966,0.220836500800215
"fulcimentconclave",0.223779501905665,0.284654462803155,0.246039981208742,0.297791698598303,0.273478296236135,0.235880240122788
"porphyrinebowlderhead",0.268076742929406,0.244079266488552,0.293939342792146,0.214819757617079,0.288265609671362,0.221747909579426
"stonesoupmybuffsize""",0.234857789520174,0.291134408861399,0.279503358248621,0.213096669386141,0.288567812764086,0.230242987209931
"chairmendoudle",0.291410179017112,0.204820861387998,0.279705653409474,0.211172326374799,0.267112026480027,0.245004381472245
"treadleduninstanced",0.275894177681766,0.263946546381339,0.224555022432469,0.299932403047569,0.223312303214334,0.233706108643673
"squilliansaturn""",0.213781784032472,0.298935162881389,0.290531560452655,0.270062011154369,0.211504892352968,0.279094474483281
"anonymousxcaec",0.281486281659454,0.213269195938483,0.24116475796327,0.266983213159256,0.2039915462723,0.261437215725891
"salinityunmitigative",0.209108930733055,0.216628302168101,0.256089453003369,0.244810985284857,0.207111555500887,0.217939063394442
"coccidaedamn""",0.237245602114126,0.228536031232215,0.22915943057742,0.290817289380357,0.239486197149381,0.273813861468807
"syncboolcompareandswapsalinityunmitigative",0.275430938368663,0.204981844942085,0.206205153022893,0.271079741814174,0.21021588195581,0.29273936166428
"tracepointstonesouptracetracelocationtmptmpdzrosstestcasesrcrosecolorcinitlinedraw",0.274139353306964,0.204564743838273,0.273466643458232,0.287223449861631,0.253975990065373,0.267676729802042
"coccidaedamn",0.263213889859617,0.270719048148021,0.283154338854365,0.295748358499259,0.212668581795879,0.275926270103082
"orbatehereaway",0.243378034629859,0.200800442579202,0.221880784095265,0.22412487862166,0.206970134144649,0.230413632816635
"coccidaedamnstonesoupcloseprintfcontext",0.274480749247596,0.202002090122551,0.249529684684239,0.288492586417124,0.29654710944742,0.291479444596916
"""""	""stonesoupfctptr",0.253840670711361,0.273108639172278,0.289108464866877,0.213617890095338,0.200331022660248,0.266689603566192
"stonesoupswitchfuncchar",0.23325317054987,0.25501549821347,0.262997317966074,0.265844760043547,0.284236330725253,0.217827142192982
"tmptmphtxwbzsstestcasesrcrosecolorc",0.272020569723099,0.208600899204612,0.210157867707312,0.294992043450475,0.242106314352714,0.262000850494951
"stonesoupswitchfunc""",0.247549807792529,0.238590911380015,0.243676314665936,0.283015622152016,0.269432409666479,0.204572344105691
"fctptraddr",0.253782810270786,0.209026847197674,0.204701680620201,0.204913900676183,0.259225700423121,0.22740772664547
"strcoll""",0.21795192102436,0.285937361815013,0.234528596419841,0.238163201394491,0.277786965365522,0.291748147225007
"fctptraddr""",0.28659414446447,0.288645545509644,0.233223341056146,0.210062945238315,0.211879469337873,0.260738571616821
"pebworthreophore",0.208932921546511,0.268868650053628,0.238202848052606,0.258559335349128,0.215604591649026,0.228805974218994
"aerobiantriflingness""",0.275961266038939,0.286518964380957,0.203551103454083,0.284464875864796,0.22028186833486,0.260419696616009
"syncboolcompareandswapminimizersshiraz",0.21168880823534,0.267740173405036,0.237545735645108,0.244775199843571,0.264650404523127,0.208209292567335
"tracepointstonesouptracetracelocationtmptmphtxwbzsstestcasesrcrosecolorcinitlinedraw",0.2454908602871,0.29552420345135,0.247927397559397,0.252235589944758,0.272274173120968,0.205387049261481
"stonesoupreadtaintaerobiantriflingnessreimburserlorinda",0.21532970154658,0.286123242368922,0.231601195898838,0.284837930509821,0.289704667334445,0.23162825666368
"aerobiantriflingness",0.230522080603987,0.299826709879562,0.22792817086447,0.253173761605285,0.257187051977962,0.268830184312537
"stonesoupswitchfuncpebworthreophore",0.282306427508593,0.242928311880678,0.260564109007828,0.255370142566971,0.248340246058069,0.208046813542023
"stonesoupfpstonesouprandwordpebworthreophore",0.265706494729966,0.205292508145794,0.265443212841637,0.273134205653332,0.2602646864485,0.269223310099915
"aerobiantriflingnessstonesoupcloseprintfcontext",0.275573147600517,0.238465612800792,0.246352122561075,0.250942676863633,0.244440550729632,0.29970932721626
"stonesoupfreefuncchar",0.282967705861665,0.298258314607665,0.222750641638413,0.236380469077267,0.227784745581448,0.228173029818572
"buff",0.243324419856071,0.268636816833168,0.261453777202405,0.258606376755051,0.276291261194274,0.200483892741613
"preconsumecottonization",0.204280641605146,0.235232043778524,0.238077053637244,0.267603069660254,0.294665004173294,0.246553042903543
"stonesoupbufferstack",0.217432171921246,0.228498522168957,0.219009572803043,0.207382926996797,0.210165198636241,0.246228488069028
"unlitigiouslylentic",0.234583955723792,0.285755022848025,0.23514312771149,0.246006948081777,0.214426399860531,0.26256128132809
"ebcdicaralu",0.200798790389672,0.253013499057852,0.236068254918791,0.220823116251267,0.216869583213702,0.222754218592308
"anonymousxceec",0.274036159249954,0.242824003961869,0.294232560205273,0.267964332667179,0.274121502484195,0.23355042275507
"trancedeforciant",0.247146277502179,0.282470691693015,0.205763110425323,0.298248568712734,0.279779250686988,0.246169069572352
"alphabetizerslbl",0.246111821895465,0.201058680820279,0.292740951362066,0.214625326334499,0.201940245949663,0.200058232294396
"owlishlyionospheres""",0.223565385211259,0.261533367144875,0.237365678930655,0.232617846573703,0.213812140445225,0.267832979024388
"syncboolcompareandswaptrancedeforciant",0.262047624401748,0.211608226364478,0.232405143138021,0.247385921911336,0.217379873525351,0.228462613141164
"tracepointstonesouptracetracelocationtmptmpezkgyzsstestcasesrcrosecolorcinitlinedraw",0.290509744221345,0.277084812265821,0.224138240632601,0.295900697936304,0.264255296159536,0.247511198488064
"stonesoupreadtaintowlishlyionospheresisolexsanfo",0.221918119536713,0.235703965998255,0.298488418199122,0.262637490662746,0.233735408075154,0.204060480324551
"owlishlyionospheres",0.220902304002084,0.269892428442836,0.249449047609232,0.256336308596656,0.253801564103924,0.268888511066325
"strlenalphabetizerslbl",0.268645195779391,0.251517541543581,0.22413533795625,0.299649574141949,0.28424347024411,0.202059980272315
"owlishlyionospheresstonesoupcloseprintfcontext",0.290654457500204,0.217579279816709,0.216020378214307,0.204484698758461,0.278632619837299,0.231630366179161
"episodicalcreamcups",0.277823229506612,0.288805265328847,0.212716488656588,0.223320622858591,0.226987699558958,0.290158512024209
"stonesoupstackbuffer""",0.23955966969952,0.233553263125941,0.234269341104664,0.238172881072387,0.205251493467949,0.281277704541571
"prescindentmerchanteer",0.252237468911335,0.284087757999077,0.222506936383434,0.233710062759928,0.216769455745816,0.253176414594054
"idiocrasyvictrices",0.286255833669566,0.26453810390085,0.253032928239554,0.265342244203202,0.280264944280498,0.291477090190165
"anonymousxbbeec",0.27384793094825,0.279330597864464,0.242311384901404,0.222405849560164,0.203563409345225,0.246144081442617
"disobligationarmado",0.201837346097454,0.200635999906808,0.248767805751413,0.289183354657143,0.228006827412173,0.220358071033843
"stonesoupptrderef""",0.261294114030898,0.268374347011559,0.231849367730319,0.258171805809252,0.248272123211063,0.271825934783556
"irrespirableorthotropism",0.257730485359207,0.227358637214638,0.226732058171183,0.242625347711146,0.227020215755329,0.242745946696959
"dicksoniablackjacks""",0.29369921493344,0.20652433030773,0.238826350867748,0.225968141155317,0.28187622288242,0.2784221930895
"syncboolcompareandswapdisobligationarmado",0.29484337605536,0.225879526883364,0.229748845635913,0.233314143447205,0.285243027610704,0.222172886738554
"tracepointstonesouptracetracelocationtmptmptkzodsstestcasesrcrosecolorcinitlinedraw",0.204782703612,0.258051122562028,0.25347115166951,0.224164595454931,0.254393093730323,0.240697396872565
"stonesoupreadtaintdicksoniablackjackscaftandeaccessioned",0.229230908071622,0.278502321336418,0.267591878119856,0.290888281678781,0.201211571739987,0.257915024831891
"dicksoniablackjacks",0.29480185310822,0.283894088934176,0.250361733953469,0.234869575174525,0.270266866171733,0.290213926462457
"strlenirrespirableorthotropism",0.279563618544489,0.201016778126359,0.281281727482565,0.28360871297773,0.264232681435533,0.246373088750988
"dicksoniablackjacksstonesoupcloseprintfcontext",0.236345831630751,0.282461844710633,0.232650843518786,0.213954608002678,0.205661465623416,0.214004167518578
"anonymousxdfec",0.279468686273321,0.235082203918137,0.24896091951523,0.209080669819377,0.273953022109345,0.260870546917431
"traditionlessmultipacket",0.27330285878852,0.267558379773982,0.282217415515333,0.275178410974331,0.228815274313092,0.271103006391786
"retrohepaticfewneses",0.287996775726788,0.292201868002303,0.293802609131671,0.27327260079328,0.242172986827791,0.282561519066803
"stonesoupheapbuff""",0.289711337606423,0.231730569433421,0.219645615410991,0.264642062573694,0.220688896742649,0.219440313172527
"watercolouristseibert",0.219889476476237,0.278460102342069,0.271512652840465,0.288861650740728,0.261568523081951,0.209689850732684
"syncboolcompareandswapstobcadmiumize",0.204543498461135,0.21198864034377,0.29845229331404,0.222003664029762,0.269336970662698,0.223555509489961
"tracepointstonesouptracetracelocationtmptmpxtqvsstestcasesrcrosecolorcinitlinedraw",0.251778281643055,0.294520171382464,0.286185620981269,0.223162049823441,0.218370436225086,0.284004548704252
"trophicityoverprotect",0.281877499097027,0.225729729956947,0.239061525068246,0.223970183264464,0.299269811902195,0.265516303502955
"lorchacurrents",0.231372652831487,0.275514109176584,0.250318765197881,0.214632020145655,0.240001973998733,0.21345160563942
"openlorchacurrents",0.248895165766589,0.263969628419727,0.238112544338219,0.257286231243052,0.226722636609338,0.267386461561546
"trophicityoverprotectstonesoupcloseprintfcontext",0.217466165660881,0.24717016373761,0.208099437248893,0.270964211388491,0.208424302004278,0.211757173412479
"anonymousxca",0.296655125869438,0.276644312916324,0.206578603642993,0.278447435214184,0.287638270435855,0.204461853485554
"pseudopurpurinmbalolo",0.24322663214989,0.218983204895631,0.280558316688985,0.29099330578465,0.247562292451039,0.229453054862097
"blockholerindirection""",0.278617288451642,0.287870764662512,0.217524667805992,0.22897097626701,0.285882868431509,0.287527321861126
"syncboolcompareandswappseudopurpurinmbalolo",0.265780805237591,0.276119962171651,0.222607615124434,0.28420121781528,0.297273883246817,0.295707920240238
